1,0,1,0,0,0,1,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,dccleaninvidx(Rs)
ICLASS,Amode,Type,"UN",s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,0,0,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,-,-,-,-,-,"dctagw(Rs,Rt)"
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,0,0,0,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=dctagr(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,1,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=getimask(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,0,0,1,-,-,-,-,-,P,P,-,-,-,-,-,-,0,0,1,-,-,-,-,-,tlblock
0,1,1,0,1,1,0,0,0,0,1,-,-,-,-,-,P,P,-,-,-,-,-,-,0,1,1,-,-,-,-,-,k0lock
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,0,0,1,-,-,-,-,-,P,P,-,-,-,-,-,-,0,1,0,-,-,-,-,-,tlbunlock
0,1,1,0,1,1,0,0,0,0,1,-,-,-,-,-,P,P,-,-,-,-,-,-,1,0,0,-,-,-,-,-,k0unlock
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,1,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=iassignr(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,0,1,0,-,-,-,-,-,iassignw(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,0,1,1,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=icdatar(Rs)
0,1,0,1,0,1,0,1,1,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=ictagr(Rs)
ICLASS,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,0,1,1,0,s,s,s,s,s,P,P,0,0,1,-,-,-,-,-,-,-,-,-,-,-,icinvidx(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,0,1,1,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,-,-,-,-,-,"ictagw(Rs,Rt)"
ICLASS,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,0,1,1,0,-,-,-,-,-,P,P,0,1,0,-,-,-,-,-,-,-,-,-,-,-,ickill
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,1,0,0,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l2cleanidx(Rs)
1,0,1,0,0,1,1,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l2invidx(Rs)
1,0,1,0,1,0,0,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l2cleaninvidx(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,1,0,1,0,1,-,-,-,-,-,P,P,-,t,t,t,t,t,-,-,-,-,-,-,-,-,l2gclean(Rtt)
1,0,1,0,0,1,1,0,1,1,0,-,-,-,-,-,P,P,-,t,t,t,t,t,-,-,-,-,-,-,-,-,l2gcleaninv(Rtt)
ICLASS,Amode,Type,"UN",,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,0,0,0,0,0,1,-,-,-,-,-,P,P,-,0,0,0,-,-,-,-,-,-,-,-,-,-,l2kill
1,0,1,0,1,0,0,0,0,0,1,-,-,-,-,-,P,P,-,0,1,0,-,-,-,-,-,-,-,-,-,-,l2gunlock
1,0,1,0,1,0,0,0,0,0,1,-,-,-,-,-,P,P,-,1,0,0,-,-,-,-,-,-,-,-,-,-,l2gclean
1,0,1,0,1,0,0,0,0,0,1,-,-,-,-,-,P,P,-,1,1,0,-,-,-,-,-,-,-,-,-,-,l2gcleaninv
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,d2,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,0,0,0,1,1,1,s,s,s,s,s,P,P,1,-,-,-,-,-,-,-,-,-,-,-,d,d,Pd=l2locka(Rs)
ICLASS,Amode,Type,"UN",s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,1,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l2unlocka(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,0,0,0,1,0,s,s,s,s,s,P,P,0,t,t,t,t,t,-,-,-,-,-,-,-,-,"l2tagw(Rs,Rt)"
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,0,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=l2tagr(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,0,1,0,0,0,0,s,s,s,s,s,P,P,1,t,t,t,t,t,-,-,0,d,d,d,d,d,"Rd=memw_phys(Rs,Rt)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,0,1,0,-,-,-,-,-,nmi(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,0,0,1,-,-,-,-,-,resume(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,1,1,1,1,-,-,-,-,-,P,P,0,0,-,-,-,-,0,0,0,-,-,-,-,-,rte
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,t2,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,t,t,0,0,0,-,-,-,-,-,"setimask(Pt,Rs)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,0,1,1,-,-,-,-,-,siad(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,0,0,1,-,-,-,-,-,start(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,0,0,0,-,-,-,-,-,stop(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,0,0,0,-,-,-,-,-,swi(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,0,0,0,s,s,s,s,s,P,P,0,t,t,t,t,t,-,-,-,-,-,-,-,-,"tlbw(Rss,Rt)"
ICLASS,,sm,,s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rdd=tlbr(Rs)
0,1,1,0,1,1,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=tlbp(Rs)
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,1,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,tlbinvasid(Rs)
ICLASS,,sm,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,1,1,0,s,s,s,s,s,P,P,0,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=ctlbw(Rss,Rt)"
ICLASS,,sm,,s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,1,1,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=tlboc(Rss)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,d6,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,1,1,0,0,-,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,d,d,d,d,d,d,Sd=Rs
0,1,1,0,1,1,0,1,0,0,-,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,d,d,d,d,d,d,Sdd=Rss
ICLASS,,sm,,s6,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,1,0,1,-,s,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rd=Ss
0,1,1,0,1,1,1,1,0,-,s,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,Rdd=Sss
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,0,1,0,0,0,0,s,s,s,s,s,P,P,0,0,-,-,-,-,-,-,0,d,d,d,d,d,Rd=memw_locked(Rs)
1,0,0,1,0,0,1,0,0,0,0,s,s,s,s,s,P,P,0,1,-,-,-,-,-,-,0,d,d,d,d,d,Rdd=memd_locked(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,t5,,d2,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,0,0,0,1,0,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,-,-,-,d,d,"memw_locked(Rs,Pd)=Rt"
1,0,1,0,0,0,0,0,1,1,1,s,s,s,s,s,P,P,0,t,t,t,t,t,-,-,-,-,-,-,d,d,"memd_locked(Rs,Pd)=Rtt"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,0,0,0,1,1,0,s,s,s,s,s,P,P,0,-,-,-,-,-,-,-,-,-,-,-,-,-,dczeroa(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,0,0,0,0,0,0,-,-,-,-,-,P,P,-,-,-,-,-,-,0,0,0,-,-,-,-,-,barrier
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,1,1,0,0,0,0,1,-,-,-,-,-,P,P,-,-,-,-,-,-,0,0,0,-,-,-,-,-,brkpt
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,1,0,0,0,0,0,s,s,s,s,s,P,P,0,-,-,i,i,i,i,i,i,i,i,i,i,i,dcfetch(Rs+#u11:3)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,0,0,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,dccleana(Rs)
1,0,1,0,0,0,0,0,0,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,dcinva(Rs)
1,0,1,0,0,0,0,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,dccleaninva(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,0,1,1,0,s,s,s,s,s,P,P,0,0,0,-,-,-,-,-,-,-,-,-,-,-,icinva(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,P,P,0,-,-,-,0,0,0,0,0,0,0,0,1,0,isync
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,0,1,1,0,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,0,-,-,-,-,-,"l2fetch(Rs,Rt)"
1,0,1,0,0,1,1,0,1,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,-,-,-,-,-,"l2fetch(Rs,Rtt)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,0,0,0,1,-,-,-,-,-,-,P,P,-,i,i,i,i,i,-,-,-,i,i,i,-,-,pause(#u8)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,1,0,0,0,0,1,0,-,-,-,-,-,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,syncht
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,0,1,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,trace(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,0,0,0,0,-,-,-,-,-,-,P,P,-,i,i,i,i,i,-,-,-,i,i,i,-,-,trap0(#u8)
ICLASS,,x5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,1,0,0,1,0,-,x,x,x,x,x,P,P,-,i,i,i,i,i,-,-,-,i,i,i,-,-,"trap1(Rx,#u8)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,sm,,s5,Parse,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,1,0,0,0,1,0,s,s,s,s,s,P,P,-,-,-,-,-,-,0,0,0,-,-,-,-,-,wait(Rs)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,MajOp,,s5,Parse,,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,1,1,0,d,d,d,d,d,Rdd=abs(Rss)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,MajOp,,s5,Parse,,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,1,1,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,1,0,0,d,d,d,d,d,Rd=abs(Rs)
1,0,0,0,1,1,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,1,0,1,d,d,d,d,d,Rd=abs(Rs):sat
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,,s5,Parse,,d5,,u5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,1,1,0,1,1,0,i,i,s,s,s,s,s,P,P,i,d,d,d,d,d,i,i,i,u,u,u,u,u,"Rd=add(Rs,add(Ru,#s6))"
1,1,0,1,1,0,1,1,1,i,i,s,s,s,s,s,P,P,i,d,d,d,d,d,i,i,i,u,u,u,u,u,"Rd=add(Rs,sub(#s6,Ru))"
ICLASS,RegType,MajOp,s5,Parse,,MinOp,x5,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,0,1,0,0,-,-,s,s,s,s,s,P,P,0,i,i,i,i,i,i,i,i,x,x,x,x,x,"Rx+=add(Rs,#s8)"
1,1,1,0,0,0,1,0,1,-,-,s,s,s,s,s,P,P,0,i,i,i,i,i,i,i,i,x,x,x,x,x,"Rx-=add(Rs,#s8)"
ICLASS,RegType,MajOp,s5,Parse,,t5,MinOp,x5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,1,1,0,0,0,s,s,s,s,s,P,P,0,t,t,t,t,t,0,0,1,x,x,x,x,x,"Rx+=add(Rs,Rt)"
1,1,1,0,1,1,1,1,1,0,0,s,s,s,s,s,P,P,0,t,t,t,t,t,0,0,1,x,x,x,x,x,"Rx-=add(Rs,Rt)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,,s5,Parse,,t5,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,1,0,0,1,1,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,1,d,d,d,d,d,"Rdd=add(Rss,Rtt)"
1,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,1,0,1,d,d,d,d,d,"Rdd=add(Rss,Rtt):sat"
1,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,0,d,d,d,d,d,"Rdd=add(Rss,Rtt):raw:lo"
1,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,1,d,d,d,d,d,"Rdd=add(Rss,Rtt):raw:hi"
1,1,0,1,0,1,0,1,1,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,-,-,d,d,d,d,d,"Rd=add(Rs,Rt):sat:deprecated"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,,s5,Parse,,t5,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,1,0,1,0,1,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,-,d,d,d,d,d,"Rd=add(Rt.L,Rs.L)"
1,1,0,1,0,1,0,1,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,1,-,d,d,d,d,d,"Rd=add(Rt.L,Rs.H)"
1,1,0,1,0,1,0,1,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,0,-,d,d,d,d,d,"Rd=add(Rt.L,Rs.L):sat"
1,1,0,1,0,1,0,1,0,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,-,d,d,d,d,d,"Rd=add(Rt.L,Rs.H):sat"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,0,d,d,d,d,d,"Rd=add(Rt.L,Rs.L):<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,1,d,d,d,d,d,"Rd=add(Rt.L,Rs.H):<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,1,0,d,d,d,d,d,"Rd=add(Rt.H,Rs.L):<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,0,1,1,d,d,d,d,d,"Rd=add(Rt.H,Rs.H):<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,0,0,d,d,d,d,d,"Rd=add(Rt.L,Rs.L):sat:<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,0,1,d,d,d,d,d,"Rd=add(Rt.L,Rs.H):sat:<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,0,d,d,d,d,d,"Rd=add(Rt.H,Rs.L):sat:<<16"
1,1,0,1,0,1,0,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,1,1,1,d,d,d,d,d,"Rd=add(Rt.H,Rs.H):sat:<<16"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,Maj,,s5,Parse,,t5,,x2,d5,,,,,,,,,,,,,,,,,,,,,,
1,1,0,0,0,0,1,0,1,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,x,x,d,d,d,d,d,"Rdd=add(Rss,Rtt,Px):carry"
1,1,0,0,0,0,1,0,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,x,x,d,d,d,d,d,"Rdd=sub(Rss,Rtt,Px):carry"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,MajOp,,s5,Parse,,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,1,0,0,d,d,d,d,d,Rdd=not(Rss)
ICLASS,RegType,,s5,Parse,,t5,MinOp,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,0,d,d,d,d,d,"Rdd=and(Rss,Rtt)"
1,1,0,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,0,0,1,d,d,d,d,d,"Rdd=and(Rtt,~Rss)"
1,1,0,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,0,1,0,d,d,d,d,d,"Rdd=or(Rss,Rtt)"
1,1,0,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,0,1,1,d,d,d,d,d,"Rdd=or(Rtt,~Rss)"
1,1,0,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,1,0,0,d,d,d,d,d,"Rdd=xor(Rss,Rtt)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,RegType,Maj,,s5,Parse,,t5,Min,,x5,,,,,,,,,,,,,,,,,,,,,,
1,1,0,0,1,0,1,0,1,0,-,s,s,s,s,s,P,P,0,t,t,t,t,t,0,0,0,x,x,x,x,x,"Rxx^=xor(Rss,Rtt)"
